feature,feature_label,physical_sample_id,scanner_a,scanner_b,pair_mean,difference_a_minus_b,bias,loa95_low,loa95_high
lab_chroma_mean,Mean C*ab (chroma),BCG3-2,TRIOS3,iTERO,-10.073900553071454,1.1606825893050114,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG3-3,TRIOS3,iTERO,-10.409567494631613,1.7572582181347443,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG3-4,TRIOS3,iTERO,-10.240008181192533,2.683235243722571,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG3-5,TRIOS3,iTERO,-8.669510344538388,1.8485932938444591,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG3-6,TRIOS3,iTERO,-9.044738994350471,1.6828592299797762,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG3-7,TRIOS3,iTERO,-9.731282159017237,0.8794459640700936,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG3-8,TRIOS3,iTERO,-8.379550441853922,2.593241783830365,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG4-1,TRIOS3,iTERO,-15.494320154227093,3.8130120415664166,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG4-2,TRIOS3,iTERO,-13.558680308204277,5.017135746876299,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG4-3,TRIOS3,iTERO,-14.467982272836583,5.601050670194674,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG4-4,TRIOS3,iTERO,-14.801392891322386,3.5963866396154174,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG4-5,TRIOS3,iTERO,-11.630829113800456,6.659601602260246,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG4-6,TRIOS3,iTERO,-15.438978045506978,2.4526486610152745,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG4-7,TRIOS3,iTERO,-12.798814066313302,5.423447429431256,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG4-8,TRIOS3,iTERO,-10.576331952290754,3.4347570011251136,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG1-1,TRIOS5,iTERO,-9.06292506443676,-1.3821334718562603,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG1-2,TRIOS5,iTERO,-11.946317933317268,2.3220838483356943,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG1-3,TRIOS5,iTERO,-12.933495298428156,1.739648055968786,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG1-4,TRIOS5,iTERO,-11.35581263434656,1.0850889051673889,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG1-5,TRIOS5,iTERO,-11.822451076672586,-0.2454103793742206,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG1-6,TRIOS5,iTERO,-9.855174581375651,-3.5976985112862145,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG1-7,TRIOS5,iTERO,-12.8229165116651,-0.7296834462086714,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG1-8,TRIOS5,iTERO,-12.9120358572872,1.966006384208157,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG2-1,TRIOS5,iTERO,-9.794838231750225,-1.5450753757505815,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG2-2,TRIOS5,iTERO,-11.123334474733936,-4.59318197968275,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG2-3,TRIOS5,iTERO,-11.240756511147703,-2.806492707023313,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG2-4,TRIOS5,iTERO,-11.454322564312195,-0.5809376221314189,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG2-5,TRIOS5,iTERO,-12.087104358069913,1.5839680709340662,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG2-6,TRIOS5,iTERO,-12.645427236931269,-2.4416746195831394,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG2-7,TRIOS5,iTERO,-14.073720392788788,-2.521284853178063,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG2-8,TRIOS5,iTERO,-13.630272955093464,-2.9022668054070735,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG3-1,TRIOS5,iTERO,-14.003344289776459,1.208063006043158,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG3-2,TRIOS5,iTERO,-11.315696727804399,-1.3229097601608792,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG3-3,TRIOS5,iTERO,-11.589577897451134,-0.6027625875042979,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG3-4,TRIOS5,iTERO,-11.785849241136622,-0.40844687616560904,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG3-5,TRIOS5,iTERO,-10.367645013634302,-1.5476760443473694,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG3-6,TRIOS5,iTERO,-11.20004982873501,-2.6277624387893006,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG3-7,TRIOS5,iTERO,-10.008656416769563,0.32469744856544125,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG3-8,TRIOS5,iTERO,-11.17144148636006,-2.9905403051819093,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG4-1,TRIOS5,iTERO,-16.45790951852583,1.8858333129689449,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG4-2,TRIOS5,iTERO,-13.886689775490403,4.361116812304047,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG4-3,TRIOS5,iTERO,-16.285509711479467,1.965995792908906,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG4-4,TRIOS5,iTERO,-16.56599734405439,0.06717773415140726,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG4-5,TRIOS5,iTERO,-13.546970534831669,2.8273187601978194,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG4-6,TRIOS5,iTERO,-17.26202546266302,-1.1934461732968025,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG4-7,TRIOS5,iTERO,-14.701080349833305,1.6189148623912502,-0.3550303791669077,-4.527298034970215,3.8172372766363996
lab_chroma_mean,Mean C*ab (chroma),BCG4-8,TRIOS5,iTERO,-12.43246103813243,-0.27750117055823864,-0.3550303791669077,-4.527298034970215,3.8172372766363996
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-1,LABscanner,TRIOS3,-0.6631390486409175,-0.11464703171818535,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-2,LABscanner,TRIOS3,-0.49897364625859325,-0.30464144725887954,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-3,LABscanner,TRIOS3,-0.5943328719346328,-0.4991709933506043,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-4,LABscanner,TRIOS3,-0.5333902234569516,-0.286694471859375,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-5,LABscanner,TRIOS3,-0.288867842847031,0.1896127587868168,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-6,LABscanner,TRIOS3,-0.5160766944238326,0.27109021039494596,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-7,LABscanner,TRIOS3,-0.17773248860861457,0.0347969187621143,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-8,LABscanner,TRIOS3,-0.5249826681187066,0.7879311126647284,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-1,LABscanner,TRIOS3,-0.5552354880469567,0.026441886292164485,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-2,LABscanner,TRIOS3,-0.5824719806112488,-0.10739190434083168,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-3,LABscanner,TRIOS3,-0.6166449210623159,0.32198371726792063,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-4,LABscanner,TRIOS3,-0.4682543367720512,-0.0316100321349394,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-5,LABscanner,TRIOS3,-0.523356895340547,0.0370509944348717,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-6,LABscanner,TRIOS3,-0.4210928656735257,-0.21496370276566423,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-7,LABscanner,TRIOS3,-0.44159496514708674,-0.2902796603374744,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-8,LABscanner,TRIOS3,-0.26375855405278426,-0.33039176462638875,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-1,LABscanner,TRIOS3,-0.6776529199840164,0.6213450786671375,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-2,LABscanner,TRIOS3,-0.647130606336753,0.03279713661602346,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-3,LABscanner,TRIOS3,-0.7119835125386034,0.27489981271156183,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-4,LABscanner,TRIOS3,-0.4354287045467068,-0.18485514641728495,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-5,LABscanner,TRIOS3,-0.7396154323064028,-0.07878296467196222,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-6,LABscanner,TRIOS3,-0.36077380998312797,-0.3268223268689331,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-7,LABscanner,TRIOS3,-0.47440482400467543,-0.15890475278929245,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-8,LABscanner,TRIOS3,-0.5248311655892661,-0.4245410996727854,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-1,LABscanner,TRIOS3,-0.5307195670705117,0.9385196983483757,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-2,LABscanner,TRIOS3,-0.2853784518766781,0.4126295704872882,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-3,LABscanner,TRIOS3,-0.34698736419154663,0.4719555415397858,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-4,LABscanner,TRIOS3,-0.49605603936114157,0.9890578353601721,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-5,LABscanner,TRIOS3,-0.02343955261208555,0.0450522504591251,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-6,LABscanner,TRIOS3,-0.4731570575508669,0.9452765637229879,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-7,LABscanner,TRIOS3,-0.12403905447070915,0.2480781089414183,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-8,LABscanner,TRIOS3,-0.3416476684143312,0.6824091334046948,0.12428846968904787,-0.7029842964094029,0.9515612357874985
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-1,LABscanner,TRIOS5,-0.36027055736368874,-0.720384014272643,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-2,LABscanner,TRIOS5,-0.3303091421517281,-0.6419704554726099,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-3,LABscanner,TRIOS5,-0.7055604227475835,-0.276715891724703,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-4,LABscanner,TRIOS5,-0.5986591633070388,-0.15615659215920075,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-5,LABscanner,TRIOS5,-0.3791696065367454,0.3702162861662456,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-6,LABscanner,TRIOS5,-0.4154030292066547,0.06974287996059003,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-7,LABscanner,TRIOS5,-0.26937694595724804,0.2180858334593812,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-8,LABscanner,TRIOS5,-0.1475034324840711,0.03297264139545719,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-1,LABscanner,TRIOS5,-0.3210602440535033,-0.4419086016947422,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-2,LABscanner,TRIOS5,-0.5376145366249105,-0.19710679231350814,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-3,LABscanner,TRIOS5,-0.42976058255369515,-0.05178495974932107,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-4,LABscanner,TRIOS5,-0.5704000851109141,0.17268146454278638,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-5,LABscanner,TRIOS5,-0.5040787385228129,-0.0015053192005964888,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-6,LABscanner,TRIOS5,-0.7604629989737437,0.4637765638347717,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-7,LABscanner,TRIOS5,-0.6631524278687715,0.15283526510589496,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-8,LABscanner,TRIOS5,-0.5489022922900766,0.23989571184819602,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-1,LABscanner,TRIOS5,-0.6190589920608011,0.5041572228207067,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-2,LABscanner,TRIOS5,-0.7018177255025485,0.14217137494761456,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-3,LABscanner,TRIOS5,-0.7059281232641441,0.2627890341626433,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-4,LABscanner,TRIOS5,-0.6053252038322314,0.15493785215376443,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-5,LABscanner,TRIOS5,-0.829465012658523,0.10091619603227808,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-6,LABscanner,TRIOS5,-0.5481676269265472,0.047965307017905356,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-7,LABscanner,TRIOS5,-0.5164509358195369,-0.07481252915956932,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-8,LABscanner,TRIOS5,-0.7564491083677775,0.03869478588423725,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-1,LABscanner,TRIOS5,-0.5220513779355037,0.9211833200783597,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-2,LABscanner,TRIOS5,-0.35225820802840374,0.5463890827907395,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-3,LABscanner,TRIOS5,-0.548087884900099,0.8741565829568905,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-4,LABscanner,TRIOS5,-0.5004707963068598,0.9978873492516085,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-5,LABscanner,TRIOS5,-0.3008095660847429,0.5997922774044399,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-6,LABscanner,TRIOS5,-0.500184984664482,0.999332417950218,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-7,LABscanner,TRIOS5,-0.4916099122015262,0.9832198244030524,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-8,LABscanner,TRIOS5,-0.4592820526813871,0.9176779019388066,0.22653537563624043,-0.6781386682706558,1.1312094195431368
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-1,LABscanner,iTERO,-0.37697473851131025,-0.6869756519774,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-2,LABscanner,iTERO,-0.5880325440314438,-0.12652365171317848,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-3,LABscanner,iTERO,-0.49351378561021186,-0.7008091659994462,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-4,LABscanner,iTERO,-0.4234538044434641,-0.5065673098863502,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-5,LABscanner,iTERO,-0.15673586961037625,-0.0746511876864927,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-6,LABscanner,iTERO,-0.19365613108808277,-0.37375091627655377,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-7,LABscanner,iTERO,-0.0850986121424636,-0.1504708341701876,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-8,LABscanner,iTERO,-0.15059724192590085,0.039160260279116677,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-1,LABscanner,iTERO,-0.4131431947805343,-0.25774270024068024,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-2,LABscanner,iTERO,-0.3375299652716381,-0.597275935020053,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-3,LABscanner,iTERO,-0.27964005644177575,-0.35202601197315986,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-4,LABscanner,iTERO,-0.5063408981490105,0.044563090618979284,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-5,LABscanner,iTERO,-0.5620589189701386,0.11445504169405485,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-6,LABscanner,iTERO,-0.4448033445997205,-0.16754274491327464,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-7,LABscanner,iTERO,-0.3578330994613366,-0.45780339170897466,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-8,LABscanner,iTERO,-0.3146433754374971,-0.22862212185696312,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-1,LABscanner,iTERO,-0.6022174143889656,0.47047406747703585,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-2,LABscanner,iTERO,-0.4445188083565854,-0.3724264593443116,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-3,LABscanner,iTERO,-0.43588390640744534,-0.2772993995507543,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-4,LABscanner,iTERO,-0.45769518942016824,-0.14032217667036206,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-5,LABscanner,iTERO,-0.4443944078420253,-0.6692250136007173,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-6,LABscanner,iTERO,-0.4757581149538648,-0.09685371692745953,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-7,LABscanner,iTERO,-0.32801082523025193,-0.4516927503381393,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG3-8,LABscanner,iTERO,-0.40858719807334226,-0.6570290347046331,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-1,LABscanner,iTERO,-0.5290184236383295,0.9351174114840113,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-2,LABscanner,iTERO,-0.5167193791194024,0.8753114249727366,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-3,LABscanner,iTERO,-0.533479424443957,0.8449396620446067,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-4,LABscanner,iTERO,-0.4857821378050918,0.9685100322480725,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-5,LABscanner,iTERO,-0.48357666720852227,0.9653264796519986,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-6,LABscanner,iTERO,-0.37422929477757155,0.7474210381763972,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-7,LABscanner,iTERO,-0.4972545909340492,0.9945091818680984,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG4-8,LABscanner,iTERO,-0.4771014297790443,0.953316656134121,0.01898419287781679,-1.120417397598703,1.1583857833543365
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-1,TRIOS3,TRIOS5,-0.30294704150459606,-0.6057369825544576,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-2,TRIOS3,TRIOS5,-0.17798841852228828,-0.3373290082137304,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-3,TRIOS3,TRIOS5,-0.4559749260722813,0.22245510162590126,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-4,TRIOS3,TRIOS5,-0.4553119273773513,0.13053787970017428,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-5,TRIOS3,TRIOS5,-0.4739759859301538,0.1806035273794288,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-6,TRIOS3,TRIOS5,-0.5509481344041276,-0.20134733043435593,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-7,TRIOS3,TRIOS5,-0.28677540533830514,0.1832889146972669,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG1-8,TRIOS3,TRIOS5,-0.5414689888164352,-0.7549584712692712,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-1,TRIOS3,TRIOS5,-0.33428118719958555,-0.4683504879869067,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-2,TRIOS3,TRIOS5,-0.4839185844544947,-0.08971488797267646,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-3,TRIOS3,TRIOS5,-0.5907524411876555,-0.3737686770172417,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-4,TRIOS3,TRIOS5,-0.5545950690434444,0.20429149667772578,0.10224690594719256,-0.5933235868477895,0.7978173987421746
color_cluster_1_fraction,Reddest-cluster fraction,BCG2-5,TRIOS3,TRIOS5,-0.5226042357402487,-0.03855631363546819,0.10224690594719256,-0.5933235868477895,0.7978173987421746
